name,category,calories,protein,carbs,fat,fiber,standardUnit
แกงส้มชะอมไข่ กุ้งสด ใส่ปลาช่อน,single_dish,183.47,11.53,25.4,3.97,1.48,ถ้วยตวง
แกงส้มปลากะพง ใส่ไข่ปลาเรียวเซียว,single_dish,197.34,13.18,30.84,2.36,1.97,ถ้วยตวง
แกงส้มปลาทู ใส่สับปะรด,single_dish,128.8,10.69,16.4,2.27,1.53,ถ้วยตวง
แกงส้มป่อยใส่ปลาสลิดหมักเกลือแห้ง (กะเหรี่ยงเมืองกาญฯ),single_dish,9.71,1.27,0.82,0.15,0.52,ถ้วยตวง
แกงส้มผักกะเฉดกุ้งสด,single_dish,112.32,7.15,19.6,0.59,2.58,ถ้วยตวง
แกงส้มผักรวม,single_dish,56.09,5.06,8.23,0.33,3.71,ถ้วยตวง
แกงส้มผักรวมกุ้งสด,single_dish,74.36,6.02,11.03,0.68,3.64,ถ้วยตวง
แกงส้มผักรวมกุ้งสด ใส่ปลาช่อน,single_dish,62.51,8.05,5.6,0.88,1.38,ถ้วยตวง
แกงส้มผักรวมกุ้งสด ใส่ปลาช่อน ใส่ปลาร้า,single_dish,74.82,8.07,8.27,1.05,1.91,ถ้วยตวง
แกงส้มผักรวมปลาช่อน,single_dish,136.59,7.3,23.61,1.44,1.76,ถ้วยตวง
แกงส้มผักรวมปลาช่อนต้ม,single_dish,74.14,7.76,9.2,0.7,2.8,ถ้วยตวง
แกงส้มผักรวมปลาช่อน ใส่ปลาร้า,single_dish,75.09,5.64,10.84,1.02,2.89,ถ้วยตวง
แกงส้มผักรวมปลานิล,single_dish,79.62,8.22,9.34,1.04,1.52,ถ้วยตวง
แกงส้มมะรุมซี่โครงหมู,single_dish,101.01,6.5,12.64,2.72,1.83,ถ้วยตวง
แกงส้มมะละกอปลาดุก ใส่ปลาร้า,single_dish,98.04,7.14,7.2,4.52,2.77,ถ้วยตวง
แกงส้มมะละกอปลาทับทิม ใส่สับปะรด,single_dish,148.54,10.31,23.82,1.34,2.01,ถ้วยตวง
แกงส้มหน่อไม้ดองปลากดทะเล,single_dish,85.16,5.85,13.69,0.78,1.46,ถ้วยตวง
แกงส้มหน่อไม้ดองปลากดทะเล ใส่ระกำ,single_dish,105.62,5.27,19.71,0.63,1.4,ถ้วยตวง
แกงส้มหน่อไม้ดองปลากะพง,single_dish,187.28,15.33,23.52,3.55,2.92,ถ้วยตวง
แกงส้มหน่อไม้ดองปลาดุก,single_dish,124.88,6.63,22.06,1.12,2.05,ถ้วยตวง
แกงส้มหน่อไม้ดองปลาทับทิม,single_dish,91.34,7.09,13.63,0.94,1.37,ถ้วยตวง
แกงหน่อไม้ดองไก่,single_dish,110.09,9.32,5.32,5.73,2.63,ถ้วยตวง
แกงหน่อไม้ดองปลาคัง,single_dish,111.19,10.45,6.27,4.92,2.42,ถ้วยตวง
แกงหน่อไม้ดองปลานิล,single_dish,67.45,10.2,4.77,0.84,2.06,ถ้วยตวง
แกงหน่อไม้ดองปลานิล ใส่ปลาร้า,single_dish,55.2,8.61,2.94,1,1.5,ถ้วยตวง
แกงหน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,35.34,2.66,4.39,0.79,2.13,ถ้วยตวง
แกงหน่อไม้ไผ่ตง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,52.84,3.88,8.17,0.52,1.95,ถ้วยตวง
แกงหน่อไม้ไผ่ตงใส่เห็ด (ไม่ใส่กะทิ อาหารอีสาน),single_dish,45.64,3.29,7.23,0.4,0.77,ถ้วยตวง
แกงหน่อไม้ไผ่ป่า (ไม่ใส่กะทิ อาหารอีสาน),single_dish,42.99,1.87,8.14,0.32,3.32,ถ้วยตวง
แกงหน่อไม้สด,single_dish,67.47,6.62,7.19,1.36,3.45,ถ้วยตวง
แกงหน่อไม้สดปลาดุกย่าง,single_dish,85.54,5.25,11.53,2.05,3.35,ถ้วยตวง
แกงหน่อไม้สดหมู ใส่กะทิ,single_dish,250.57,10.26,10.84,18.46,2.58,ถ้วยตวง
แกงหมูชะมวง,single_dish,463.91,28.4,31.35,24.99,4.98,ถ้วยตวง
แกงหยวกกล้วยไก่ ไม่ใส่กะทิ,single_dish,146.3,6.8,10.19,8.7,2.59,ถ้วยตวง
แกงหยวกกล้วยไก่ ใส่กะทิ,single_dish,323.53,11.77,15.5,23.83,2.96,ถ้วยตวง
แกงหยวกกล้วยปลาช่อนแห้ง ใส่กะทิ,single_dish,272.69,15.55,9.06,19.36,3.43,ถ้วยตวง
แกงหยวกกล้วยปลาแห้ง ไม่ใส่กะทิ,single_dish,63.4,4.29,9.63,0.86,1.78,ถ้วยตวง
แกงหยวกกล้วย ใส่ปลากระป๋อง (กะเหรี่ยงเมืองกาญฯ),single_dish,63.49,2.53,4.5,3.93,0.16,ถ้วยตวง
แกงหยวกกล้วยหมูย่าง ไม่ใส่กะทิ,single_dish,94.93,11.13,8.63,1.77,2.91,ถ้วยตวง
แกงหยวกกล้วยหมูย่าง ใส่กะทิ,single_dish,264.68,8.25,8.51,21.96,4.17,ถ้วยตวง
แกงหอยขม (ภาคกลาง),single_dish,287.06,12.18,9.75,22.15,0,ถ้วยตวง
แกงหอยขม (ภาคอีสาน),single_dish,99.01,11.96,11.3,0.66,0,ถ้วยตวง
แกงหัวปลีซี่โครงหมู,single_dish,89.62,6.78,6.83,3.91,3.26,ถ้วยตวง
แกงเห็ดโคน (ไม่ใส่กะทิ อาหารอีสาน),single_dish,38.14,2.72,5.62,0.53,1.92,ถ้วยตวง
แกงเห็ดฟาง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,29.03,2.15,4.22,0.39,2,ถ้วยตวง
แกงเห็ดลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,139.71,5.37,27,1.14,2.92,ถ้วยตวง
แกงเหลืองไก่,single_dish,97,11.56,7.48,2.31,3.2,ถ้วยตวง
แกงเหลืองปลา,single_dish,89.18,15.92,5.92,0.2,0,ถ้วยตวง
แกงอ่อมกบใส่ดอกบวบ,single_dish,52.63,5.54,6.42,0.53,1.83,ถ้วยตวง
แกงอ่อมกบใส่บวบกลม,single_dish,69.17,7.43,8.97,0.4,1.69,ถ้วยตวง
แกงอ่อมกบใส่ผักโขม,single_dish,53.64,8.78,3.2,0.63,1.72,ถ้วยตวง
แกงอ่อมกบใส่ยอดมะระ,single_dish,76.58,12.89,4.92,0.59,2.06,ถ้วยตวง
แกงอ่อมไก่,single_dish,254.87,23.25,5.33,15.62,0.85,ถ้วยตวง
แกงอ่อมไก่ใส่ผักรวม,single_dish,135.07,10.75,7.77,6.78,1.85,ถ้วยตวง
แกงอ่อมไก่ใส่ฟักทอง,single_dish,141.08,9.07,14.69,5.11,4.06,ถ้วยตวง
แกงอ่อมเนื้อวัว,single_dish,114.21,7.29,4.38,7.5,0.54,ถ้วยตวง
แกงอ่อมปลา,single_dish,106,9.4,0,7.6,0,ถ้วยตวง
แกงอ่อมปลาคัง,single_dish,66.56,5.73,4.85,2.7,1.55,ถ้วยตวง
แกงอ่อมปลาช่อน,single_dish,84.54,10.3,7.08,1.67,2.24,ถ้วยตวง
แกงอ่อมปลาช่อนใส่ดอกแค,single_dish,71.37,10.84,2.71,1.91,1.52,ถ้วยตวง
แกงอ่อมปลาดุก,single_dish,119.96,9.15,6.47,6.39,2.13,ถ้วยตวง
แกงอ่อมปลานิล,single_dish,73.77,12.31,4.17,0.87,1.51,ถ้วยตวง
แกงอ่อมปลาเนื้ออ่อน,single_dish,93.61,10.03,9.69,1.64,2.09,ถ้วยตวง
แกงอ่อมหมู,single_dish,200.22,22.86,7.26,8.86,1.21,ถ้วยตวง
แกงอ่อมหมูใส่ตับ,single_dish,138.6,20.63,5.47,3.8,0.23,ถ้วยตวง
แกงอ่อมหอย,single_dish,101.16,9.67,13.44,0.97,0.2,ถ้วยตวง
แกงฮังเล,single_dish,81.25,4.08,2.98,5.89,1.03,ทัพพี
แกงฮังเล (กะเหรี่ยงเมืองกาญฯ),single_dish,372.37,13.91,5.54,32.73,0.99,ถ้วยตวง
แกงฮังเล ไม่ใส่ถั่วลิสงคั่ว,single_dish,787.53,29.96,20.43,65.11,2.06,ถ้วยตวง
ไก่กอและ / ไก่ฆอและ,single_dish,706.36,25.99,50.62,44.44,3.26,ถ้วยตวง
ไก่กอและ / ไก่ฆอและ เค็มน้อย,single_dish,1285.38,36.11,44.21,107.12,4.43,ถ้วยตวง
ไก่กอและ / ไก่ฆอและ เค็มมาก,single_dish,702.5,27.62,59.97,39.13,3.77,ถ้วยตวง
ไก่ต้มขมิ้น,single_dish,113.48,9.72,3.84,6.58,0.18,ถ้วยตวง
ไก่ต้มขมิ้น เค็มน้อย,single_dish,83.08,7.43,1.67,5.19,0.19,ถ้วยตวง
ไก่ต้มขมิ้น เค็มมาก,single_dish,110.58,10.02,2.88,6.55,0.2,ถ้วยตวง
ไก่ ไม่มีกระดูก ชุบแป้งขนมปังทอด,single_dish,349.57,18.15,17.02,23.21,1.03,ถ้วยตวง
ขจร ดอก ดิบ,single_dish,70.47,4.5,10.89,0.99,5.94,ถ้วยตวง
ขจร ดอก ลวก,single_dish,31.27,2.46,4.54,0.36,2.78,ถ้วยตวง
ขนมกล้วย,single_dish,112.78,0.83,20.9,2.87,0.95,ชิ้น (กลาง)
ขนมกลีบลำดวน,single_dish,24.46,0.23,3.61,1.01,0.05,ชิ้น (กลาง)
ขนมเกลียว,single_dish,19.8,0.24,2.73,0.88,0.06,ชิ้น (เล็ก)
ขนมโก๋,single_dish,543.59,6.02,97.05,14.59,0,ถ้วยตวง
ขนมข้าวโพด ทอดกรอบ ปรุงรสเค็ม,single_dish,79.81,0.7,7.76,5.11,0.18,ถ้วยตวง
ขนมข้าวโพด ทอดกรอบ ปรุงรสหวาน,single_dish,80.16,0.59,8.3,4.96,0,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรส กลิ่นต่างๆ,single_dish,188.86,1.96,19.26,11.55,0.28,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรสเค็ม,single_dish,186.96,2.07,19.42,11.22,0.14,ถ้วยตวง
ขนมข้าวโพด อบกรอบ ปรุงรสหวาน,single_dish,196.52,1.63,19.05,12.64,0,ถ้วยตวง
ขนมข้าวโพด อบกรอบ รสต่างๆ,single_dish,168.37,1.43,23.79,7.5,0.71,ถ้วยตวง
ขนมไข่นกกระทา,single_dish,23.55,0.12,3.22,1.13,0.11,ชิ้น (กลาง)
ขนมไข่หงษ์,single_dish,89.08,1.57,12.24,3.76,0.51,ชิ้น (กลาง)
ขนมครก,single_dish,174.28,2.67,28.77,5.39,0,ถ้วยตวง
ขนมครกสิงคโปร์,single_dish,192.8,2.63,35.93,4.29,0,ถ้วยตวง
ขนมจาก,single_dish,158.11,1.33,19.67,8.23,2.27,ทัพพี
ขนมจีนซาวน้ำ (ภาคกลาง),single_dish,170.12,3.55,24.28,6.53,0,ถ้วยตวง
ขนมจีนน้ำเงี้ยว (ภาคเหนือ),single_dish,112.42,7.17,11.19,4.33,3.59,ถ้วยตวง
ขนมจีนน้ำพริก (ภาคกลาง),single_dish,193.97,4.4,29.39,6.53,0,ถ้วยตวง
ขนมจีนน้ำยาปลากะละมัง (กะเหรี่ยงเมืองกาญฯ),single_dish,131.55,2.48,25.93,1.99,0.58,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้,single_dish,121.27,5.54,15.19,4.26,0,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้ ไม่ใส่กะทิ,single_dish,85.86,5.99,11.87,1.6,1.42,ถ้วยตวง
ขนมจีนน้ำยาปักษ์ใต้ ใส่กะทิ,single_dish,279.58,6.84,13.24,22.14,2.06,ถ้วยตวง
ขนมจีนน้ำยา (ภาคกลาง),single_dish,119.22,5.37,13.96,4.66,2.56,ถ้วยตวง
ขนมจีบกุ้ง,single_dish,276.29,16.27,19.1,14.98,2.09,ถ้วยตวง
ขนมจีบไก่ (ฮาลาล),single_dish,95.56,4.68,14.05,2.29,0,ทัพพี
ขนมจีบหมู,single_dish,175.46,7.82,13.85,9.86,1.78,ถ้วยตวง
ขนมชั้น,single_dish,500.95,2.31,87.15,15.9,1.47,ถ้วยตวง
ขนมดู,single_dish,597.07,4.93,131.49,5.71,0,ถ้วยตวง
ขนมต้มขาว,single_dish,284.53,2.67,64.26,1.87,1.08,ถ้วยตวง
ขนมต้มแดง,single_dish,266.73,2.85,60.65,1.41,0.79,ถ้วยตวง
ขนมตาควาย (กะเหรี่ยงเมืองกาญฯ),single_dish,253.6,4.97,53.39,2.24,1.87,ถ้วยตวง
ขนมตาล,single_dish,231.68,2.35,53.24,1.03,0,ถ้วยตวง
ขนมโตเกียว ไม่มีไส้,single_dish,182.53,5.83,28.1,5.2,0.8,ถ้วยตวง
ขนมโตเกียว ไส้หมูสับ,single_dish,87.89,4.31,10.08,3.37,0,ถ้วยตวง
ขนมถ้วย,single_dish,68.58,0.64,10.19,2.81,0.15,ชิ้น (กลาง)
ขนมถังแตก,single_dish,291.68,3.95,57.63,5.04,1.76,ชิ้น (กลาง)
ขนมถั่วลันเตา อบกรอบ (ตรา สแน็คแจ๊ค),single_dish,86.29,3.27,6.54,5.23,0,ชิ้น (เล็ก)
ขนมทิทีง (คล้ายขนมเทียน ไม่มีไส้) (กะเหรี่ยงเมืองกาญฯ),single_dish,243.7,3.2,53.9,1.7,0.4,ถ้วยตวง
